#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
2555000,-103714.22662281967,18565.479448534083,-85148.74717428559,297.72185810300334,77.3594538467453,0.9696124782401531,124
2557500,-104126.10160876205,18480.669497552444,-85645.43211120961,296.36181909825405,76.39658234808181,0.9818330801486541,124
2560000,-103924.12237253634,19092.477610153845,-84831.6447623825,306.1729661031628,77.64047896179463,0.9661028984192354,124
2562500,-103337.99782655877,18452.389489200432,-84885.60833735834,295.9083120042375,77.59285216195514,0.9666958962029916,124
2565000,-103775.4786022579,18539.755053580797,-85235.72354867711,297.30933362792587,77.39973528200404,0.969107859172323,124
2567500,-104073.13535515743,18601.97039223113,-85471.1649629263,298.3070383344934,77.0096941728144,0.9740162269872599,124
2570000,-103714.53594030766,18841.19193799194,-84873.34400231572,302.143270159242,77.25102165245085,0.970973459705277,124
2572500,-103246.20449860068,18735.595337406732,-84510.60916119395,300.44988991432336,78.27064954729283,0.9583246362907153,124
2575000,-104009.31186517933,18682.799464238342,-85326.51240094099,299.60323871399015,76.89842701136799,0.9754255668787455,124
2577500,-104445.84228093154,18510.646363295615,-85935.19591763592,296.8425375302182,76.50649590228771,0.9804225232775893,124
2580000,-104426.85615116777,18220.369365789462,-86206.4867853783,292.1875644495786,77.10321588605252,0.9728348019945046,124
2582500,-103821.86040631041,18554.149394401116,-85267.7110119093,297.54016579722554,77.33812305743446,0.969879909083686,124
2585000,-103892.70254573948,18713.306347023696,-85179.39619871578,300.092456665671,77.71071571533777,0.9652297121340627,124
2587500,-103908.2214206506,18317.14315855829,-85591.07826209231,293.7394593779418,77.22483243083876,0.9713027454844134,124
2590000,-104095.32898217987,18648.670738006418,-85446.65824417345,299.0559397435205,77.21928962972281,0.9713724656018531,124
2592500,-104351.70444157883,19029.71557326964,-85321.98886830918,305.1664943720506,77.08541881763854,0.9730594048803963,124
2595000,-103993.9867156588,18762.65567207639,-85231.33104358241,300.8838379381853,78.01075834944214,0.9615172746257996,124
2597500,-103956.04548798443,18545.639118641615,-85410.40636934282,297.4036923428711,78.0455665835467,0.9610884390127616,124
2600000,-103821.58130610862,18888.29376939102,-84933.2875367176,302.89860991780097,78.20433141726053,0.959137306083947,124
